"protocol_type","opcod","date","station","protocol","surface","nb_sp","nb_ind","year","length_sourced"
"complete",10920,2011-06-27,5731,"complete",520,4,727,2011,130
"complete",11161,2014-06-26,5731,"complete",564,5,611,2014,120
"complete",11222,2015-06-22,5731,"complete",604.8,5,484,2015,120
"complete",11320,2017-06-21,5731,"complete",528,5,744,2017,120
"partial",10152,1995-07-03,5763,"partial_over_bank",1120,14,93,1995,140
"partial",10150,1996-06-27,5763,"partial_over_bank",1120,14,128,1996,140
"partial",10148,1997-06-09,5763,"partial_over_bank",1120,10,66,1997,140
"partial",10144,1999-05-17,5763,"partial_over_bank",1120,13,125,1999,140
"partial",10143,2000-06-29,5763,"partial_over_bank",1120,14,138,2000,140
"partial",10142,2001-05-23,5763,"partial_over_bank",720,15,70,2001,140
"partial",10141,2002-06-03,5763,"partial_over_bank",1120,12,197,2002,140
"partial",10157,2003-06-19,5763,"partial_over_bank",1120,15,418,2003,140
"partial",10140,2004-06-24,5763,"partial_over_bank",1120,13,601,2004,140
"partial",10139,2005-06-30,5763,"partial_over_bank",1120,12,598,2005,140
"partial",10138,2006-06-26,5763,"partial_over_bank",1120,14,1000,2006,140
"partial",8896,1995-09-19,5831,"partial_over_bank",1200,16,313,1995,500
"partial",8893,1996-09-18,5831,"partial_over_bank",1200,18,389,1996,500
"partial",8891,1997-09-03,5831,"partial_over_bank",1240,17,319,1997,600
"partial",8890,1998-06-22,5831,"partial_over_bank",1400,16,612,1998,500
"partial",8887,1999-09-06,5831,"partial_over_bank",1790,17,588,1999,500
"partial",8886,2000-06-14,5831,"partial_over_bank",1790,16,441,2000,500
"partial",8883,2001-09-10,5831,"partial_over_bank",1790,18,640,2001,465
"partial",8882,2002-09-05,5831,"partial_over_bank",1790,19,1547,2002,465
"partial",8881,2003-09-08,5831,"partial_over_bank",1790,20,1277,2003,465
"partial",8880,2004-09-13,5831,"partial_over_bank",1790,16,1980,2004,465
"partial",8879,2005-08-23,5831,"partial_over_bank",1790,22,1073,2005,465
"partial",8878,2006-09-26,5831,"partial_over_bank",1740,22,748,2006,465
"partial",8877,2007-08-30,5831,"partial_by_point",937.5,19,531,2007,600
"complete",9220,1995-09-18,5867,"complete",876,9,204,1995,120
"complete",9219,1996-09-19,5867,"complete",876,9,127,1996,120
"complete",9218,1997-09-04,5867,"complete",876,9,169,1997,120
"complete",9217,1998-08-25,5867,"complete",876,10,316,1998,120
"complete",9216,1999-09-07,5867,"complete",839.5,10,496,1999,115
"complete",9215,2000-09-18,5867,"complete",876,8,592,2000,120
"complete",9213,2001-09-03,5867,"complete",876,9,249,2001,120
"complete",9212,2002-09-09,5867,"complete",876,6,333,2002,120
"complete",9211,2003-09-10,5867,"complete",876,9,619,2003,120
"complete",9210,2004-09-16,5867,"complete",876,10,855,2004,120
"complete",9209,2005-08-23,5867,"complete",900,11,689,2005,120
"complete",9208,2006-09-26,5867,"complete",924,10,503,2006,120
"complete",9207,2007-08-27,5867,"complete",876,8,851,2007,120
"complete",9206,2008-09-09,5867,"complete",960,10,1134,2008,120
"complete",9205,2009-09-01,5867,"complete",984,8,988,2009,120
"complete",9204,2010-08-27,5867,"complete",1224.5,10,963,2010,155
"complete",9203,2011-08-22,5867,"complete",1064,9,1263,2011,140
"complete",9202,2012-09-11,5867,"complete",1224.5,9,628,2012,155
"complete",9201,2013-08-27,5867,"complete",876,8,588,2013,120
"complete",9200,2014-09-15,5867,"complete",852,9,498,2014,120
"complete",9198,2016-09-06,5867,"complete",1022,8,340,2016,140
"complete",9197,2017-09-19,5867,"complete",1022,10,1028,2017,140
"complete",38520,2018-09-18,5867,"complete",1022,9,591,2018,140
"partial",9258,1995-09-19,5903,"partial_over_bank",1136,11,335,1995,142
"partial",9256,1996-09-19,5903,"partial_over_bank",1136,9,342,1996,142
"partial",9255,1997-06-24,5903,"partial_over_bank",1136,12,172,1997,142
"partial",9252,1998-08-25,5903,"partial_over_bank",1136,14,288,1998,142
"partial",9251,1999-09-07,5903,"partial_over_bank",1136,9,591,1999,142
"partial",9250,2000-09-18,5903,"partial_over_bank",1136,9,284,2000,142
"partial",9249,2001-09-03,5903,"partial_over_bank",1136,11,139,2001,142
"partial",9248,2002-09-09,5903,"partial_over_bank",1136,4,127,2002,142
"partial",9247,2003-09-10,5903,"partial_over_bank",1136,11,203,2003,142
"partial",9246,2004-09-16,5903,"partial_over_bank",1136,11,276,2004,142
"partial",9244,2006-09-26,5903,"partial_over_bank",1136,9,486,2006,142
"partial",1875,2007-10-09,5930,"partial_by_point",1250,12,126,2007,650
"partial",2196,2010-07-01,5930,"partial_by_point",1250,12,266,2010,777
"partial",2284,2011-09-13,5930,"partial_by_point",1250,12,122,2011,777
"partial",2230,2012-06-13,5930,"partial_by_point",1250,12,131,2012,780
"partial",2385,2013-09-26,5930,"partial_by_point",1250,13,139,2013,650
"partial",4967,2014-10-14,5930,"partial_by_point",1250,18,636,2014,780
"partial",4966,2015-07-27,5930,"partial_by_point",1250,14,351,2015,780
"partial",39483,2016-09-15,5930,"partial_by_point",1250,7,27,2016,800
"partial",4781,2017-10-06,5930,"partial_by_point",1250,12,243,2017,780
"partial",39277,2018-08-09,5930,"partial_by_point",937.5,9,77,2018,775
"partial",1858,2007-09-18,5980,"partial_by_point",1250,13,154,2007,700
"partial",1944,2008-10-08,5980,"partial_by_point",1250,8,90,2008,700
"partial",2083,2009-09-15,5980,"partial_by_point",1250,8,56,2009,700
"partial",2186,2010-10-14,5980,"partial_by_point",1250,11,108,2010,700
"partial",2294,2011-10-12,5980,"partial_by_point",1250,12,193,2011,700
"partial",2236,2012-07-10,5980,"partial_by_point",1250,11,135,2012,700
"partial",2380,2013-09-12,5980,"partial_by_point",1250,12,95,2013,700
"partial",5011,2014-10-15,5980,"partial_by_point",1250,9,63,2014,700
"partial",5010,2015-07-28,5980,"partial_by_point",1250,12,121,2015,700
"partial",39466,2016-08-25,5980,"partial_by_point",1250,9,120,2016,800
"partial",4816,2017-09-05,5980,"partial_by_point",1250,15,652,2017,700
"partial",39428,2018-09-20,5980,"partial_by_point",1250,14,74,2018,700
"partial",8688,1995-08-28,6020,"partial_over_bank",960,12,376,1995,120
"partial",8687,1996-09-09,6020,"partial_over_bank",960,13,481,1996,120
"partial",8684,1997-09-15,6020,"partial_over_bank",960,10,259,1997,120
"partial",8683,1998-06-17,6020,"partial_over_bank",960,10,334,1998,120
"partial",8681,1999-09-21,6020,"partial_over_bank",960,14,449,1999,120
"partial",8680,2000-10-05,6020,"partial_over_bank",960,15,592,2000,120
"partial",8679,2001-10-19,6020,"partial_over_bank",816,12,936,2001,120
"partial",8678,2002-09-11,6020,"partial_over_bank",960,13,1845,2002,120
"partial",8677,2003-09-22,6020,"partial_over_bank",960,17,3703,2003,120
"partial",8676,2004-08-23,6020,"partial_over_bank",960,14,722,2004,120
"partial",8675,2005-09-16,6020,"partial_over_bank",960,16,961,2005,120
"partial",8674,2006-08-21,6020,"partial_over_bank",960,17,1184,2006,120
"complete",8438,1996-09-30,6059,"complete",975,6,163,1996,150
"complete",8437,1997-10-27,6059,"complete",942.5,7,401,1997,145
"complete",8436,1998-10-16,6059,"complete",975,6,184,1998,150
"complete",8435,1999-10-15,6059,"complete",975,7,629,1999,150
"complete",8433,2000-10-16,6059,"complete",975,6,81,2000,150
"complete",8432,2001-10-12,6059,"complete",975,10,342,2001,150
"complete",8431,2002-09-20,6059,"complete",975,8,207,2002,150
"complete",8430,2003-09-19,6059,"complete",1125,6,331,2003,150
"complete",8429,2004-09-10,6059,"complete",915,5,1000,2004,150
"complete",8428,2005-10-06,6059,"complete",870,7,868,2005,150
"complete",8427,2006-10-05,6059,"complete",930,9,758,2006,150
"complete",8426,2007-09-28,6059,"complete",1030.5,5,172,2007,150
"complete",8425,2008-10-09,6059,"complete",1011,8,309,2008,150
"complete",8424,2009-10-01,6059,"complete",831,8,396,2009,150
"complete",8423,2010-10-06,6059,"complete",1066.5,8,639,2010,150
"complete",8422,2011-10-06,6059,"complete",976.5,7,449,2011,150
"complete",8421,2012-10-04,6059,"complete",1057.5,8,407,2012,150
"complete",8420,2013-09-30,6059,"complete",1113,8,490,2013,150
"complete",8419,2014-10-09,6059,"complete",1020,7,339,2014,150
"complete",8418,2015-08-24,6059,"complete",843,9,648,2015,150
"complete",8417,2016-09-09,6059,"complete",1087.5,9,341,2016,150
"complete",8416,2017-08-22,6059,"complete",948,7,673,2017,150
"complete",39329,2018-08-21,6059,"complete",972,7,573,2018,150
"complete",9090,2003-09-15,6094,"complete",1513,9,97,2003,170
"complete",9089,2004-09-06,6094,"complete",1513,9,401,2004,170
"complete",9088,2005-10-06,6094,"complete",1353.2,9,449,2005,170
"complete",9087,2006-10-04,6094,"complete",1377,9,230,2006,170
"complete",9086,2007-09-28,6094,"complete",1659.2,10,243,2007,170
"complete",9085,2009-10-01,6094,"complete",1468.8,10,351,2009,170
"complete",9084,2011-10-06,6094,"complete",1650.7,7,431,2011,170
"complete",11176,2014-10-02,6094,"complete",1496,9,407,2014,170
"complete",11247,2015-09-24,6094,"complete",1428,11,812,2015,170
"complete",11338,2017-07-19,6094,"complete",1496,12,1745,2017,170
"complete",83,2003-09-03,6268,"complete",420,6,218,2003,105
"complete",1442,2004-08-31,6268,"complete",440.96,5,265,2004,104
"complete",1589,2005-08-30,6268,"complete",465.3,5,296,2005,99
"complete",1735,2006-08-30,6268,"complete",475.2,8,393,2006,108
"complete",1815,2007-10-04,6268,"complete",495,7,189,2007,110
"complete",1945,2008-10-07,6268,"complete",462,8,309,2008,110
"complete",1993,2009-10-01,6268,"complete",492,6,169,2009,120
"complete",2297,2011-09-21,6268,"complete",416.1,7,317,2011,95
"complete",2356,2012-08-21,6268,"complete",495,8,343,2012,110
"complete",2389,2013-09-18,6268,"complete",473,6,171,2013,110
"complete",4982,2015-08-06,6268,"complete",380,9,192,2015,100
"complete",2469,2017-08-24,6268,"complete",422,8,199,2017,100
"complete",39285,2018-09-11,6268,"complete",316,4,58,2018,80
"partial",3885,2005-09-23,6382,"partial_by_point",937.5,6,122,2005,2500
"partial",3884,2006-10-09,6382,"partial_by_point",1250,8,102,2006,2000
"partial",3883,2007-09-28,6382,"partial_by_point",1250,9,120,2007,2500
"partial",3882,2008-10-08,6382,"partial_by_point",1250,10,74,2008,2500
"partial",3881,2009-10-15,6382,"partial_by_point",1250,12,237,2009,2500
"partial",3880,2010-10-14,6382,"partial_by_point",1250,13,114,2010,2500
"partial",3879,2011-10-18,6382,"partial_by_point",1250,10,153,2011,2500
"partial",3878,2012-10-16,6382,"partial_by_point",1112.5,12,147,2012,2500
"partial",3877,2013-10-11,6382,"partial_by_point",1250,13,386,2013,2500
"partial",3876,2015-10-05,6382,"partial_by_point",1250,13,127,2015,2500
"partial",4824,2017-09-07,6382,"partial_by_point",1250,12,221,2017,2400
"complete",16917,1995-09-27,6593,"complete",946,13,1033,1995,172
"complete",16916,1996-10-01,6593,"complete",1057.8,10,1133,1996,172
"complete",16914,1997-09-26,6593,"complete",1057.8,13,638,1997,172
"complete",16915,1998-09-22,6593,"complete",888,17,1082,1998,148
"complete",16913,1999-09-23,6593,"complete",888,13,815,1999,148
"complete",16912,2000-09-20,6593,"complete",888,15,739,2000,148
"complete",16911,2001-09-19,6593,"complete",888,15,668,2001,148
"complete",16910,2002-10-01,6593,"complete",888,13,332,2002,148
"complete",16909,2003-10-02,6593,"complete",888,14,636,2003,148
"complete",17683,2004-10-05,6593,"complete",1036,14,794,2004,148
"complete",17682,2005-10-10,6593,"complete",1143.8,14,415,2005,172
"complete",17681,2006-10-11,6593,"complete",1143.8,12,96,2006,172
"complete",17680,2007-10-02,6593,"complete",1152.4,8,80,2007,172
"complete",17679,2009-10-01,6593,"complete",1204,8,32,2009,172
"complete",17678,2011-09-26,6593,"complete",770,8,31,2011,140
"complete",15883,1995-09-26,6755,"complete",1584,6,178,1995,176
"complete",15882,1996-09-24,6755,"complete",1443.2,7,335,1996,176
"complete",15880,1997-09-25,6755,"complete",1443.2,8,399,1997,176
"complete",17012,2005-10-10,6755,"complete",1364.8,7,873,2005,160
"complete",17011,2006-10-11,6755,"complete",1443.2,8,475,2006,176
"complete",17010,2007-10-02,6755,"complete",1460.8,7,440,2007,176
"complete",17009,2008-10-01,6755,"complete",1392,10,694,2008,160
"complete",17008,2009-09-30,6755,"complete",1328,5,580,2009,160
"complete",17007,2010-10-04,6755,"complete",1281.4,11,938,2010,149
"complete",17006,2011-09-28,6755,"complete",1296,13,769,2011,160
"complete",17005,2012-09-25,6755,"complete",1489.62,14,796,2012,183
"complete",17474,2013-09-24,6755,"complete",1481.4,11,1267,2013,180
"complete",17473,2014-10-02,6755,"complete",1462,12,1411,2014,170
"complete",17004,2015-10-05,6755,"complete",1445,9,738,2015,170
"complete",17003,2016-10-17,6755,"complete",1710,11,893,2016,190
"complete",17002,2017-10-17,6755,"complete",1445,11,1076,2017,170
"complete",39366,2018-10-11,6755,"complete",1620,16,834,2018,180
"complete",3489,2002-09-17,6966,"complete",402.5,4,362,2002,115
"complete",3487,2003-09-09,6966,"complete",434,4,527,2003,124
"complete",3486,2004-09-07,6966,"complete",472.5,3,565,2004,105
"complete",3485,2005-09-07,6966,"complete",294,4,757,2005,105
"complete",3484,2006-08-30,6966,"complete",483,4,672,2006,105
"complete",3483,2007-09-04,6966,"complete",405,4,493,2007,90
"complete",3482,2008-09-11,6966,"complete",423,3,166,2008,90
"complete",3481,2009-10-07,6966,"complete",395.25,3,962,2009,93
"complete",3480,2010-08-24,6966,"complete",440,3,1482,2010,100
"complete",3479,2011-09-28,6966,"complete",436.8,3,369,2011,91
"complete",3478,2012-09-25,6966,"complete",434.7,3,967,2012,90
"complete",3477,2013-09-18,6966,"complete",476.1,4,705,2013,90
"complete",4993,2015-08-28,6966,"complete",470.4,3,1227,2015,98
"complete",3476,2016-08-22,6966,"complete",516.6,3,626,2016,105
"complete",4804,2017-10-06,6966,"complete",230.4,4,275,2017,72
"complete",39579,2018-09-27,6966,"complete",487.5,4,909,2018,125
"complete",3132,2003-09-24,7247,"complete",620,6,446,2003,155
"complete",3131,2004-09-22,7247,"complete",577.2,7,381,2004,120
"complete",3130,2005-09-21,7247,"complete",756,6,212,2005,140
"complete",3129,2006-09-12,7247,"complete",976.6,6,195,2006,190
"complete",3128,2007-09-05,7247,"complete",810,7,65,2007,150
"complete",3127,2008-09-10,7247,"complete",825,6,301,2008,150
"complete",3126,2009-09-16,7247,"complete",663,7,357,2009,130
"complete",3125,2010-08-31,7247,"complete",611,5,271,2010,130
"complete",3124,2011-10-07,7247,"complete",775,6,260,2011,155
"complete",3123,2012-08-28,7247,"complete",816.27,6,315,2012,169
"complete",3122,2013-09-16,7247,"complete",779.76,8,350,2013,152
"complete",5023,2015-09-15,7247,"complete",720,6,214,2015,150
"complete",3121,2016-09-30,7247,"complete",574.47,9,438,2016,117
"complete",4755,2017-10-04,7247,"complete",451,8,432,2017,110
"complete",3702,1995-09-06,7291,"complete",885.6,5,647,1995,123
"complete",3703,1996-09-11,7291,"complete",1159.28,4,303,1996,172
"complete",3708,1997-09-10,7291,"complete",839.16,6,1182,1997,126
"complete",3700,1998-09-09,7291,"complete",904.5,7,884,1998,135
"complete",3699,1999-09-08,7291,"complete",904.5,7,989,1999,135
"complete",3698,2000-09-06,7291,"complete",942.3,7,418,2000,135
"complete",3697,2001-09-05,7291,"complete",946.35,4,581,2001,135
"complete",3696,2002-09-11,7291,"complete",969.96,4,696,2002,137
"complete",3695,2003-09-10,7291,"complete",974.4,5,530,2003,145
"complete",3694,2004-09-08,7291,"complete",1006.2,5,1137,2004,156
"complete",3693,2005-08-31,7291,"complete",1001.28,5,883,2005,149
"complete",3692,2006-08-30,7291,"complete",1055.52,8,1558,2006,144
"complete",3040,1995-09-07,7438,"complete",1042.8,3,119,1995,158
"complete",3041,1996-09-12,7438,"complete",1038.45,5,295,1996,161
"complete",3042,1997-09-12,7438,"complete",1215,5,305,1997,180
"complete",3038,1998-09-11,7438,"complete",1206,5,224,1998,180
"complete",3037,1999-09-10,7438,"complete",1207,7,375,1999,170
"complete",3036,2000-09-08,7438,"complete",1086.3,5,207,2000,170
"complete",3035,2001-09-07,7438,"complete",1020.3,7,194,2001,179
"complete",3034,2002-09-13,7438,"complete",1299.54,6,154,2002,179
"complete",3033,2003-09-11,7438,"complete",1178.2,7,194,2003,172
"complete",3032,2004-09-09,7438,"complete",1198.75,6,195,2004,175
"complete",3031,2005-09-21,7438,"complete",1077.79,6,91,2005,173
"complete",3030,2006-10-18,7438,"complete",1186.78,7,253,2006,173
"complete",2846,1996-09-26,7467,"complete",322.26,3,605,1996,123
"complete",2847,1997-09-11,7467,"complete",332.8,3,227,1997,128
"complete",2843,1998-09-10,7467,"complete",342.9,3,367,1998,127
"complete",2842,1999-09-09,7467,"complete",330.2,3,532,1999,127
"complete",2841,2000-09-07,7467,"complete",340.6,3,458,2000,131
"complete",2840,2001-09-06,7467,"complete",431.8,3,650,2001,127
"complete",2839,2002-09-12,7467,"complete",353.28,3,274,2002,128
"complete",2838,2003-08-26,7467,"complete",403.86,3,552,2003,127
"complete",2837,2004-09-22,7467,"complete",402,3,618,2004,120
"complete",2836,2005-09-22,7467,"complete",423.13,4,724,2005,131
"complete",2835,2006-09-21,7467,"complete",440.16,3,764,2006,131
"complete",2834,2007-09-12,7467,"complete",419.9,3,581,2007,130
"complete",3366,1998-09-10,7472,"complete",370.65,3,162,1998,105
"complete",3365,1999-09-09,7472,"complete",417.3,4,133,1999,107
"complete",3364,2000-09-07,7472,"complete",344.1,3,110,2000,93
"complete",3363,2001-09-06,7472,"complete",396.9,3,51,2001,98
"complete",3362,2002-09-12,7472,"complete",373.89,4,69,2002,103
"complete",3361,2003-08-26,7472,"complete",359.1,3,97,2003,90
"complete",3360,2004-09-22,7472,"complete",363.44,5,118,2004,88
"complete",3359,2005-09-22,7472,"complete",366.52,3,187,2005,98
"complete",3358,2006-09-20,7472,"complete",333.9,3,100,2006,90
"complete",3357,2007-09-12,7472,"complete",502.32,3,129,2007,104
"complete",3356,2008-09-24,7472,"complete",577.5,4,113,2008,105
"complete",3355,2009-09-09,7472,"complete",462,4,217,2009,105
"complete",3354,2010-09-14,7472,"complete",475.65,4,197,2010,105
"complete",3353,2011-09-22,7472,"complete",468.3,4,167,2011,105
"complete",3352,2012-09-18,7472,"complete",460.1,4,157,2012,107
"complete",3351,2013-10-04,7472,"complete",430.5,4,158,2013,105
"complete",4854,2014-08-19,7472,"complete",401.8,4,112,2014,98
"complete",5046,2015-09-29,7472,"complete",430.5,4,133,2015,105
"complete",3350,2016-10-03,7472,"complete",454.65,4,120,2016,105
"complete",4853,2017-10-03,7472,"complete",378,4,106,2017,105
"complete",39651,2018-09-12,7472,"complete",420,4,136,2018,105
"complete",3670,1995-09-08,7517,"complete",918.4,6,40,1995,164
"complete",3671,1996-09-13,7517,"complete",976.86,7,345,1996,162
"complete",3672,1997-09-24,7517,"complete",1040.6,7,282,1997,172
"complete",3668,1998-09-22,7517,"complete",922.35,6,249,1998,143
"complete",3667,1999-09-21,7517,"complete",986.7,7,191,1999,143
"complete",3666,2000-09-25,7517,"complete",858,6,208,2000,143
