"code_lac","camp_annee","id_campagne","id_prelev_poisson","id_point_prelev","date_pose","heure_pose","date_releve","heure_releve","prof_min_point_pose","prof_max_point_pose","cd_engin_peche","strate"
"BUL85",2007,24,934,2643,"22/08/2007","19.00.00","23/08/2007","07.40.00",12,15,"FP","12 - 17,9 m Pelagique"
"BUL85",2007,24,935,2663,"22/08/2007","19.05.00","23/08/2007","06.50.00",7,11,"FB","6 -11,9 m [Protocole CEN]"
"BUL85",2007,24,936,2666,"21/08/2007","19.10.00","22/08/2007","07.50.00",13.5,15.5,"FB","12 - 19,9 m [Protocole CEN]"
"BUL85",2007,24,937,2667,"21/08/2007","19.15.00","22/08/2007","08.10.00",3.4,4,"FB","3 - 5,9 m [Protocole CEN]"
"BUL85",2007,24,938,2664,"21/08/2007","19.20.00","22/08/2007","08.20.00",6.5,9.6,"FB","6 -11,9 m [Protocole CEN]"
"BUL85",2007,24,940,2643,"21/08/2007","19.30.00","22/08/2007","07.45.00",9,12,"FP","6 - 11,9 m Pelagique"
"BUL85",2007,24,941,2643,"21/08/2007","19.30.00","22/08/2007","07.45.00",6,9,"FP","6 - 11,9 m Pelagique"
"BUL85",2007,24,942,2661,"22/08/2007","19.35.00","23/08/2007","07.20.00",4,7,"FB","6 -11,9 m [Protocole CEN]"
"BUL85",2007,24,943,2650,"20/08/2007","19.40.00","21/08/2007","07.15.00",0.8,2.4,"FB","< 3 m [Protocole CEN]"
"BUL85",2007,24,944,2643,"20/08/2007","19.40.00","21/08/2007","07.05.00",3,6,"FP","0 - 5,9 m Pelagique"
"BUL85",2007,24,945,2643,"20/08/2007","19.40.00","21/08/2007","07.05.00",0,3,"FP","0 - 5,9 m Pelagique"
"BUL85",2007,24,946,2653,"21/08/2007","19.40.00","22/08/2007","08.30.00",3,4.3,"FB","3 - 5,9 m [Protocole CEN]"
"BUL85",2007,24,947,2652,"21/08/2007","19.45.00","22/08/2007","08.30.00",13,15,"FB","12 - 19,9 m [Protocole CEN]"
"BUL85",2007,24,948,2668,"22/08/2007","19.45.00","23/08/2007","08.10.00",6,7,"FB","6 -11,9 m [Protocole CEN]"
"BUL85",2007,24,949,2648,"20/08/2007","19.50.00","21/08/2007","07.45.00",15,20,"FB","12 - 19,9 m [Protocole CEN]"
"BUL85",2007,24,950,2647,"20/08/2007","20.10.00","21/08/2007","08.05.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"BUL85",2007,24,951,2662,"21/08/2007","20.10.00","22/08/2007","08.15.00",9.5,11,"FB","6 -11,9 m [Protocole CEN]"
"BUL85",2007,24,952,2660,"22/08/2007","20.10.00","23/08/2007","07.50.00",2,3,"FB","< 3 m [Protocole CEN]"
"BUL85",2007,24,953,2655,"21/08/2007","20.15.00","22/08/2007","08.05.00",1.7,4,"FB","3 - 5,9 m [Protocole CEN]"
"BUL85",2007,24,954,2651,"20/08/2007","20.35.00","21/08/2007","06.45.00",10,11,"FB","6 -11,9 m [Protocole CEN]"
"BUL85",2007,24,955,2644,"21/08/2007","20.40.00","22/08/2007","07.50.00",3,4,"FB","3 - 5,9 m [Protocole CEN]"
"BUL85",2007,24,956,2656,"20/08/2007","20.45.00","21/08/2007","06.55.00",4,5,"FB","3 - 5,9 m [Protocole CEN]"
"BUL85",2007,24,957,2645,"20/08/2007","20.55.00","21/08/2007","07.15.00",6,7,"FB","6 -11,9 m [Protocole CEN]"
"BUL85",2007,24,958,2646,"20/08/2007","21.10.00","21/08/2007","07.30.00",2.5,3,"FB","< 3 m [Protocole CEN]"
"BUL85",2007,24,959,2654,"21/08/2007","21.15.00","22/08/2007","07.35.00",1.7,2.1,"FB","< 3 m [Protocole CEN]"
"CAL2B",2010,211,12103,11453,"21/06/2010","18.12.00","22/06/2010","07.30.00",3,3.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2010,211,12104,11454,"21/06/2010","18.37.00","22/06/2010","07.50.00",2.3,3,"FB","< 3 m [Protocole CEN]"
"CAL2B",2010,211,12105,11455,"21/06/2010","18.20.00","22/06/2010","07.35.00",7.2,12.8,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2010,211,12106,11456,"21/06/2010","18.56.00","22/06/2010","08.13.00",12,18,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2010,211,12107,11457,"21/06/2010","19.03.00","22/06/2010",NA,6.1,9.8,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2010,211,12108,11458,"21/06/2010","19.10.00","22/06/2010","08.30.00",21.5,33,"FB","20 - 34,9 m [Protocole CEN]"
"CAL2B",2010,211,12109,11459,"21/06/2010","19.26.00","22/06/2010","07.40.00",12,17.4,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2010,211,12110,11460,"21/06/2010","18.30.00","22/06/2010","07.45.00",3.1,5.1,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2010,211,12112,11462,"21/06/2010","18.42.00","22/06/2010","08.05.00",3.2,6.1,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2010,211,12113,11463,"21/06/2010","18.51.00","22/06/2010","08.08.00",21.1,34.8,"FB","20 - 34,9 m [Protocole CEN]"
"CAL2B",2010,211,12115,11465,"22/06/2010","18.55.00","23/06/2010","07.40.00",1.8,1.8,"FB","< 3 m [Protocole CEN]"
"CAL2B",2010,211,12116,11466,"22/06/2010","19.57.00","23/06/2010","08.45.00",1.5,2.7,"FB","< 3 m [Protocole CEN]"
"CAL2B",2010,211,12117,11467,"22/06/2010","19.22.00","23/06/2010","08.04.00",16,16,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2010,211,12118,11468,"22/06/2010","19.29.00","23/06/2010","08.10.00",0.5,0.7,"FB","< 3 m [Protocole CEN]"
"CAL2B",2010,211,12119,11469,"22/06/2010","20.05.00","23/06/2010","08.55.00",9,9.7,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2010,211,12120,11470,"22/06/2010","19.15.00","23/06/2010","08.00.00",3,8,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2010,211,12122,11472,"22/06/2010","20.02.00","23/06/2010","08.50.00",11.6,13.5,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2010,211,12123,11473,"22/06/2010","19.43.00","23/06/2010","08.27.00",35,41,"FB","35 - 49,9 m  [Protocole CEN]"
"CAL2B",2010,211,12124,11474,"22/06/2010","19.10.00","23/06/2010","07.56.00",6.5,9.6,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2010,211,12125,11475,"22/06/2010","19.03.00","23/06/2010","07.50.00",3.4,5.4,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2010,211,12129,11479,"23/06/2010","19.17.00","24/06/2010","08.20.00",10,11.5,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2010,211,12130,11480,"23/06/2010","19.42.00","24/06/2010","08.42.00",7.6,9.5,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2010,211,12131,11481,"23/06/2010","19.25.00","24/06/2010","08.25.00",1.5,2.5,"FB","< 3 m [Protocole CEN]"
"CAL2B",2010,211,12132,11482,"23/06/2010","19.46.00","24/06/2010","08.50.00",2.6,3,"FB","< 3 m [Protocole CEN]"
"CAL2B",2010,211,12133,11483,"23/06/2010","18.36.00","24/06/2010","07.30.00",13.5,15,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2010,211,12134,11484,"23/06/2010","18.54.00","24/06/2010","07.55.00",3.5,5.5,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2010,211,12135,11485,"23/06/2010","19.00.00","24/06/2010","08.05.00",15,15.5,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2010,211,12136,11486,"23/06/2010","18.47.00","24/06/2010","07.45.00",3.5,3.6,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2010,211,12139,11489,"23/06/2010","18.41.00","24/06/2010","07.40.00",3.5,5.7,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2010,211,12140,11490,"23/06/2010","18.50.00","24/06/2010","07.50.00",23,31.5,"FB","20 - 34,9 m [Protocole CEN]"
"CAL2B",2010,211,12143,11493,"21/06/2010","18.00.00","22/06/2010","06.30.00",12,18,"FPa","12 - 17,9 m Pelagique"
"CAL2B",2010,211,12145,11495,"21/06/2010","18.30.00","22/06/2010","07.00.00",0,6,"FP","0 - 5,9 m Pelagique"
"CAL2B",2010,211,12146,11496,"21/06/2010","18.30.00","22/06/2010","07.00.00",0,6,"FP","0 - 5,9 m Pelagique"
"CAL2B",2010,211,12147,11497,"22/06/2010","18.00.00","23/06/2010","06.45.00",42,48,"FPa","42 - 47,9 m Pelagique"
"CAL2B",2010,211,12148,11498,"22/06/2010","18.15.00","23/06/2010","07.00.00",30,36,"FPa","30 - 35,9 m Pelagique"
"CAL2B",2014,414,22129,252069,"08/07/2014","18.55.00","09/07/2014","08.30.00",2.4,3,"FB","< 3 m [Protocole CEN]"
"CAL2B",2014,414,22130,252070,"08/07/2014","19.15.00","09/07/2014","08.45.00",2.6,3,"FB","< 3 m [Protocole CEN]"
"CAL2B",2014,414,22131,252071,"08/07/2014","18.25.00","09/07/2014","07.50.00",4,6,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2014,414,22132,252072,"08/07/2014","18.15.00","09/07/2014","07.35.00",4.5,4.9,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2014,414,22133,252073,"08/07/2014","18.20.00","09/07/2014","07.42.00",8.5,10.2,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2014,414,22134,252074,"08/07/2014","18.10.00","09/07/2014","07.28.00",7.1,9,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2014,414,22135,252075,"08/07/2014","18.00.00","09/07/2014","07.15.00",14.2,14.9,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2014,414,22136,252076,"08/07/2014","18.47.00","09/07/2014","08.22.00",14.5,16.3,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2014,414,22137,252077,"08/07/2014","18.05.00","09/07/2014","07.22.00",21.9,22,"FB","20 - 34,9 m [Protocole CEN]"
"CAL2B",2014,414,22138,252078,"08/07/2014","19.10.00","09/07/2014","08.37.00",20,30,"FB","20 - 34,9 m [Protocole CEN]"
"CAL2B",2014,414,22139,252079,"08/07/2014","18.30.00","09/07/2014","07.58.00",37.4,38.5,"FB","35 - 49,9 m  [Protocole CEN]"
"CAL2B",2014,414,22140,252080,"08/07/2014","18.40.00","09/07/2014","08.15.00",36.6,37.8,"FB","35 - 49,9 m  [Protocole CEN]"
"CAL2B",2014,414,22142,252082,"09/07/2014","19.17.00","10/07/2014","07.55.00",1.5,2.9,"FB","< 3 m [Protocole CEN]"
"CAL2B",2014,414,22143,252083,"09/07/2014","18.15.00","10/07/2014","06.47.00",2.4,2.7,"FB","< 3 m [Protocole CEN]"
"CAL2B",2014,414,22144,252084,"09/07/2014","18.45.00","10/07/2014","07.18.00",2,3.2,"FB","< 3 m [Protocole CEN]"
"CAL2B",2014,414,22145,252085,"09/07/2014","18.36.00","10/07/2014","07.10.00",4.3,4.5,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2014,414,22146,252086,"09/07/2014","19.10.00","10/07/2014","07.45.00",3,4.8,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2014,414,22147,252087,"09/07/2014","18.21.00","10/07/2014","06.55.00",3.5,5.5,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2014,414,22148,252088,"09/07/2014","18.52.00","10/07/2014","07.28.00",7.5,8.7,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2014,414,22149,252089,"09/07/2014","18.29.00","10/07/2014","07.01.00",6.5,8,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2014,414,22150,252090,"09/07/2014","19.18.00","10/07/2014","08.05.00",14.8,18.2,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2014,414,22151,252091,"09/07/2014","18.07.00","10/07/2014","06.40.00",12.2,13,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2014,414,22152,252092,"09/07/2014","19.35.00","10/07/2014","08.45.00",24.5,28.5,"FB","20 - 34,9 m [Protocole CEN]"
"CAL2B",2014,414,22153,252093,"09/07/2014","19.00.00","10/07/2014","07.35.00",27,28,"FB","20 - 34,9 m [Protocole CEN]"
"CAL2B",2014,414,22154,252094,"09/07/2014","18.00.00","10/07/2014","06.30.00",35,36,"FB","35 - 49,9 m  [Protocole CEN]"
"CAL2B",2014,414,22155,252095,"10/07/2014","19.25.00","10/07/2014","08.30.00",55,56,"FB","50 - 74,9 m  [Protocole CEN]"
"CAL2B",2014,414,22156,252096,"10/07/2014","18.20.00","10/07/2014","06.32.00",1.5,2.9,"FB","< 3 m [Protocole CEN]"
"CAL2B",2014,414,22157,252097,"10/07/2014","19.22.00","11/07/2014","07.42.00",1.8,3,"FB","< 3 m [Protocole CEN]"
"CAL2B",2014,414,22158,252098,"10/07/2014","18.26.00","11/07/2014","06.40.00",3.2,5.9,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2014,414,22159,252099,"10/07/2014","18.05.00","11/07/2014","06.15.00",4.5,5.5,"FB","3 - 5,9 m [Protocole CEN]"
"CAL2B",2014,414,22160,252100,"10/07/2014","19.30.00","11/07/2014","07.50.00",6.1,10,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2014,414,22161,252101,"10/07/2014","18.55.00","11/07/2014","07.07.00",8.2,8.6,"FB","6 -11,9 m [Protocole CEN]"
"CAL2B",2014,414,22162,252102,"10/07/2014","18.12.00","11/07/2014","06.25.00",18.3,18.6,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2014,414,22163,252103,"10/07/2014","19.05.00","11/07/2014","07.15.00",15.3,17.5,"FB","12 - 19,9 m [Protocole CEN]"
"CAL2B",2014,414,22164,252104,"10/07/2014","18.47.00","11/07/2014","07.00.00",28.3,31,"FB","20 - 34,9 m [Protocole CEN]"
"CAL2B",2014,414,22165,252105,"10/07/2014","18.33.00","11/07/2014","06.50.00",25.2,25.5,"FB","20 - 34,9 m [Protocole CEN]"
"CAL2B",2014,414,22166,252106,"10/07/2014","18.40.00","11/07/2014","06.52.00",35,42.5,"FB","35 - 49,9 m  [Protocole CEN]"
"CAL2B",2014,414,22168,252108,"10/07/2014","19.15.00","11/07/2014","07.25.00",54,54.5,"FB","50 - 74,9 m  [Protocole CEN]"
"CAL2B",2014,414,22169,252109,"08/07/2014","18.00.00","09/07/2014","07.30.00",6,12,"FP","6 - 11,9 m Pelagique"
"CAL2B",2014,414,22170,252110,"08/07/2014","18.00.00","09/07/2014","07.30.00",6,12,"FP","6 - 11,9 m Pelagique"
"CAL2B",2014,414,22171,252111,"08/07/2014","18.30.00","09/07/2014","08.00.00",12,18,"FP","12 - 17,9 m Pelagique"
"CAL2B",2014,414,22172,252112,"08/07/2014","18.30.00","09/07/2014","08.00.00",12,18,"FP","12 - 17,9 m Pelagique"
"CAL2B",2014,414,22175,252115,"09/07/2014","19.05.00","10/07/2014","08.30.00",24,30,"FP","24 - 29,9 m Pelagique"
"CAL2B",2014,414,22177,252117,"09/07/2014","18.20.00","10/07/2014","07.40.00",0,6,"FP","0 - 5,9 m Pelagique"
"CAL2B",2014,414,22178,252118,"09/07/2014","18.20.00","10/07/2014","07.40.00",0,6,"FP","0 - 5,9 m Pelagique"
"CAL2B",2014,414,22179,252119,"10/07/2014","18.45.00","11/07/2014","08.00.00",42,48,"FP","42 - 47,9 m Pelagique"
"CAL2B",2014,414,22181,252121,"10/07/2014","19.00.00","11/07/2014","08.15.00",36,42,"FP","36 - 41,9 m Pelagique"
"CAL2B",2014,414,22182,252122,"10/07/2014","19.00.00","11/07/2014","08.15.00",36,42,"FP","36 - 41,9 m Pelagique"
"CAL2B",2014,414,22183,252123,"10/07/2014","18.30.00","11/07/2014","07.45.00",18,24,"FP","18 - 23,9 m Pelagique"
"CAN32",2011,273,14884,240731,"07/07/2011","18.30.00","08/07/2011","07.00.00",2.2,2.6,"FB","< 3 m [Protocole CEN]"
"CAN32",2011,273,14885,240732,"07/07/2011","18.36.00","08/07/2011","07.09.00",1.8,2.5,"FB","< 3 m [Protocole CEN]"
"CAN32",2011,273,14886,240733,"07/07/2011","18.42.00","08/07/2011","07.15.00",0.8,1,"FB","< 3 m [Protocole CEN]"
"CAN32",2011,273,14887,240734,"07/07/2011","18.52.00","08/07/2011","07.25.00",0.9,1,"FB","< 3 m [Protocole CEN]"
"CAN32",2011,273,14888,240735,"08/07/2011","19.02.00","09/07/2011","06.54.00",3,3.1,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2011,273,14889,240736,"08/07/2011","19.06.00","09/07/2011","06.47.00",1.6,2,"FB","< 3 m [Protocole CEN]"
"CAN32",2011,273,14890,240737,"08/07/2011","19.11.00","09/07/2011","06.40.00",2,2.1,"FB","< 3 m [Protocole CEN]"
"CAN32",2011,273,14891,240738,"08/07/2011","19.15.00","09/07/2011","06.33.00",2.7,3,"FB","< 3 m [Protocole CEN]"
"CAN32",2011,273,14892,240739,"07/07/2011","18.07.00","08/07/2011","06.34.00",4.9,5.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2011,273,14893,240740,"07/07/2011","18.12.00","08/07/2011","06.39.00",3.8,4.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2011,273,14894,240741,"07/07/2011","18.20.00","08/07/2011","06.46.00",4.6,4.8,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2011,273,14895,240742,"07/07/2011","18.26.00","08/07/2011","06.52.00",4,4.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2011,273,14896,240743,"08/07/2011","18.51.00","09/07/2011","07.16.00",4.6,4.7,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2011,273,14897,240744,"08/07/2011","18.54.00","09/07/2011","07.09.00",3.8,3.8,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2011,273,14898,240745,"08/07/2011","18.58.00","09/07/2011","07.01.00",3.7,3.9,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2011,273,14899,240746,"08/07/2011","19.18.00","09/07/2011","06.24.00",4.6,4.9,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2017,493,25635,257472,"08/07/2017","19.25.00","09/07/2017","09.30.00",1.5,1.7,"FB","< 3 m [Protocole CEN]"
"CAN32",2017,493,25636,257471,"08/07/2017","19.20.00","09/07/2017","09.20.00",1.8,2.1,"FB","< 3 m [Protocole CEN]"
"CAN32",2017,493,25637,257470,"08/07/2017","19.12.00","09/07/2017","09.15.00",2.1,2.3,"FB","< 3 m [Protocole CEN]"
"CAN32",2017,493,25638,257469,"08/07/2017","19.05.00","09/07/2017","09.10.00",2.6,2.8,"FB","< 3 m [Protocole CEN]"
"CAN32",2017,493,25639,257468,"08/07/2017","19.00.00","09/07/2017","09.00.00",3.2,3.3,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2017,493,25640,257467,"08/07/2017","18.55.00","09/07/2017","08.50.00",3.4,3.6,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2017,493,25641,257466,"08/07/2017","18.50.00","09/07/2017","08.40.00",3,3.5,"FB","3 - 5,9 m [Protocole CEN]"
"CAN32",2017,493,25642,257465,"08/07/2017","18.45.00","09/07/2017","08.35.00",3.7,4,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77a",2008,99,4966,5275,"28/08/2008","19.25.00","29/08/2008","07.25.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77a",2008,99,4967,5276,"28/08/2008","19.30.00","29/08/2008","07.30.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77a",2008,99,4968,5277,"28/08/2008","19.35.00","29/08/2008","07.35.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77a",2008,99,4969,5278,"28/08/2008","19.40.00","29/08/2008","07.40.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77a",2008,99,4970,5279,"28/08/2008","19.45.00","29/08/2008","07.45.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77a",2008,99,4971,5280,"28/08/2008","19.45.00","29/08/2008","07.45.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77a",2008,99,4972,5281,"28/08/2008","19.45.00","29/08/2008","07.45.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77a",2008,99,4973,5282,"28/08/2008","19.50.00","29/08/2008","07.50.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77a",2013,342,19730,246076,"29/08/2013","19.05.00","30/08/2013","07.22.00",2.5,3.8,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77a",2013,342,19731,246077,"29/08/2013","19.10.00","30/08/2013","07.25.00",2.9,3.1,"FB","< 3 m [Protocole CEN]"
"CAN77a",2013,342,19732,246078,"29/08/2013","19.12.00","30/08/2013","07.29.00",2.5,3.1,"FB","< 3 m [Protocole CEN]"
"CAN77a",2013,342,19733,246079,"29/08/2013","19.16.00","30/08/2013","07.37.00",3.1,3.5,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77a",2013,342,19734,246080,"29/08/2013","19.19.00","30/08/2013","07.35.00",2.8,3.8,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77a",2013,342,19735,246081,"29/08/2013","19.21.00","30/08/2013","07.40.00",2.3,2.5,"FB","< 3 m [Protocole CEN]"
"CAN77a",2013,342,19736,246082,"29/08/2013","19.26.00","30/08/2013","07.45.00",3.6,3.7,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77a",2013,342,19737,246083,"29/08/2013","19.33.00","30/08/2013","07.51.00",2.2,2.4,"FB","< 3 m [Protocole CEN]"
"CAN77b",2008,97,4942,5251,"27/08/2008","19.00.00","28/08/2008","07.25.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2008,97,4943,5252,"27/08/2008","19.05.00","28/08/2008","07.30.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2008,97,4944,5253,"27/08/2008","19.05.00","28/08/2008","07.35.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77b",2008,97,4945,5254,"27/08/2008","19.10.00","28/08/2008","07.40.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2008,97,4946,5255,"27/08/2008","19.15.00","28/08/2008","07.45.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77b",2008,97,4947,5256,"27/08/2008","19.25.00","28/08/2008","07.50.00",NA,NA,"FB","< 3 m [Protocole CEN]"
"CAN77b",2008,97,4948,5257,"27/08/2008","19.30.00","28/08/2008","07.55.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2008,97,4949,5258,"27/08/2008","19.35.00","28/08/2008","08.00.00",NA,NA,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2013,343,19722,246068,"28/08/2013","19.11.00","29/08/2013","07.13.00",2.3,2.6,"FB","< 3 m [Protocole CEN]"
"CAN77b",2013,343,19723,246069,"28/08/2013","19.21.00","29/08/2013","07.19.00",3.3,3.9,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2013,343,19724,246070,"28/08/2013","19.26.00","29/08/2013","07.23.00",2.7,3.5,"FB","< 3 m [Protocole CEN]"
"CAN77b",2013,343,19725,246071,"28/08/2013","19.33.00","29/08/2013","07.30.00",3,4.1,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2013,343,19726,246072,"28/08/2013","19.39.00","29/08/2013","07.38.00",2.8,3.7,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2013,343,19727,246073,"28/08/2013","19.45.00","29/08/2013","07.44.00",4.1,4.9,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2013,343,19728,246074,"28/08/2013","19.52.00","29/08/2013","07.48.00",4.1,4.5,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77b",2013,343,19729,246075,"28/08/2013","19.55.00","29/08/2013","07.53.00",3.8,4.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2008,98,4950,5259,"25/08/2008","19.00.00","26/08/2008","07.25.00",2.7,2.7,"FB","< 3 m [Protocole CEN]"
"CAN77c",2008,98,4951,5260,"25/08/2008","19.05.00","26/08/2008","07.35.00",2.8,2.9,"FB","< 3 m [Protocole CEN]"
"CAN77c",2008,98,4952,5261,"25/08/2008","19.15.00","26/08/2008","07.45.00",2.7,3.3,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2008,98,4953,5262,"25/08/2008","19.20.00","26/08/2008","07.50.00",2.4,3.6,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2008,98,4954,5263,"25/08/2008","19.25.00","26/08/2008","07.55.00",3.7,4.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2008,98,4955,5264,"25/08/2008","19.30.00","26/08/2008","08.05.00",2.3,2.7,"FB","< 3 m [Protocole CEN]"
"CAN77c",2008,98,4956,5265,"25/08/2008","19.40.00","26/08/2008","08.10.00",2.9,3.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2008,98,4957,5266,"25/08/2008","19.45.00","26/08/2008","08.20.00",2.7,2.9,"FB","< 3 m [Protocole CEN]"
"CAN77c",2008,98,4958,5267,"26/08/2008","19.50.00","27/08/2008","08.00.00",1.7,2.6,"FB","< 3 m [Protocole CEN]"
"CAN77c",2008,98,4959,5268,"26/08/2008","19.55.00","27/08/2008","08.05.00",1.7,2.9,"FB","< 3 m [Protocole CEN]"
"CAN77c",2008,98,4960,5269,"26/08/2008","20.05.00","27/08/2008","08.10.00",1.9,2.7,"FB","< 3 m [Protocole CEN]"
"CAN77c",2008,98,4961,5270,"26/08/2008","20.10.00","27/08/2008","08.15.00",3.4,3.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2008,98,4962,5271,"26/08/2008","20.15.00","27/08/2008","08.20.00",3.4,3.8,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2008,98,4963,5272,"26/08/2008","20.20.00","27/08/2008","08.25.00",3.6,4.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2008,98,4964,5273,"26/08/2008","20.25.00","27/08/2008","08.30.00",2.6,3.2,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2008,98,4965,5274,"26/08/2008","20.30.00","27/08/2008","08.35.00",2.7,3.1,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2013,344,19706,246052,"26/08/2013","19.00.00","27/08/2013","07.10.00",2.2,3.3,"FB","< 3 m [Protocole CEN]"
"CAN77c",2013,344,19707,246053,"26/08/2013","19.04.00","27/08/2013","07.17.00",1.5,2.3,"FB","< 3 m [Protocole CEN]"
"CAN77c",2013,344,19708,246054,"26/08/2013","19.14.00","27/08/2013","07.23.00",1.3,2.4,"FB","< 3 m [Protocole CEN]"
"CAN77c",2013,344,19709,246055,"26/08/2013","19.21.00","27/08/2013","07.26.00",3.2,3.5,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2013,344,19710,246056,"26/08/2013","19.23.00","27/08/2013","07.32.00",3.3,3.7,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2013,344,19711,246057,"26/08/2013","19.32.00","27/08/2013","07.37.00",4,4.4,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2013,344,19712,246058,"26/08/2013","19.36.00","27/08/2013","07.40.00",3.3,4,"FB","3 - 5,9 m [Protocole CEN]"
"CAN77c",2013,344,19713,246059,"26/08/2013","19.45.00","27/08/2013","07.44.00",2.2,3.3,"FB","< 3 m [Protocole CEN]"
